t,ib,vb1,Ts1,Tc1,soc1,voc1,vb2,Ts2,Tc2,soc2,voc2,vb3,Ts3,Tc3,soc3,voc3,vb4,Ts4,Tc4,soc4,voc4,vb5,Ts5,Tc5,soc5,voc5,vb6,Ts6,Tc6,soc6,voc6,vb7,Ts7,Tc7,soc7,voc7
261.9,0,3.763224,36.98646,37.85781,0.7959809,4.002888,3.597948,37.31598,38.33711,0.6159809,3.854568,3.761938,37.70748,38.89458,0.8859809,4.077048,3.733576,37.12494,38.05327,0.7959809,4.002888,3.711984,36.96631,37.83365,0.7059809,3.928728,3.866473,37.53082,38.65219,0.9309809,4.114128,3.837384,37.30633,38.32587,0.8859809,4.077048
262,0,3.763252,36.98592,37.8571,0.7959809,4.002888,3.597984,37.31544,38.33627,0.6159809,3.854568,3.762025,37.70674,38.89362,0.8859809,4.077048,3.733627,37.1243,38.05251,0.7959809,4.002888,3.712011,36.96586,37.83295,0.7059809,3.928728,3.866516,37.53034,38.65128,0.9309809,4.114128,3.837412,37.30585,38.32503,0.8859809,4.077048
262.1,0,3.76328,36.98538,37.85639,0.7959809,4.002888,3.59802,37.3149,38.33544,0.6159809,3.854568,3.762111,37.706,38.89265,0.8859809,4.077048,3.733678,37.12366,38.05176,0.7959809,4.002888,3.712039,36.96541,37.83224,0.7059809,3.928728,3.866558,37.52984,38.65036,0.9309809,4.114128,3.83744,37.30536,38.3242,0.8859809,4.077048
262.2,0,3.763308,36.98485,37.85568,0.7959809,4.002888,3.598056,37.31437,38.33461,0.6159809,3.854568,3.762198,37.70526,38.89168,0.8859809,4.077048,3.733729,37.12303,38.051,0.7959809,4.002888,3.712067,36.96496,37.83153,0.7059809,3.928728,3.8666,37.52935,38.64945,0.9309809,4.114128,3.837468,37.30487,38.32337,0.8859809,4.077048
262.3,0,3.763336,36.98431,37.85497,0.7959809,4.002888,3.598092,37.31383,38.33378,0.6159809,3.854568,3.762284,37.70452,38.89071,0.8859809,4.077048,3.73378,37.12239,38.05024,0.7959809,4.002888,3.712095,36.96451,37.83083,0.7059809,3.928728,3.866643,37.52885,38.64853,0.9309809,4.114128,3.837496,37.30437,38.32254,0.8859809,4.077048
262.4,0,3.763364,36.98378,37.85426,0.7959809,4.002888,3.598128,37.31329,38.33295,0.6159809,3.854568,3.762371,37.70379,38.88975,0.8859809,4.077048,3.733831,37.12176,38.04949,0.7959809,4.002888,3.712123,36.96406,37.83012,0.7059809,3.928728,3.866685,37.52835,38.64762,0.9309809,4.114128,3.837524,37.30388,38.32171,0.8859809,4.077048
262.5,0,3.763392,36.98325,37.85355,0.7959809,4.002888,3.598164,37.31275,38.33211,0.6159809,3.854568,3.762457,37.70305,38.88878,0.8859809,4.077048,3.733883,37.12114,38.04873,0.7959809,4.002888,3.71215,36.96361,37.82941,0.7059809,3.928728,3.866727,37.52784,38.64671,0.9309809,4.114128,3.837552,37.30338,38.32088,0.8859809,4.077048
262.6,0,3.76342,36.98271,37.85284,0.7959809,4.002888,3.598199,37.31221,38.33128,0.6159809,3.854568,3.762544,37.70232,38.88781,0.8859809,4.077048,3.733934,37.12051,38.04797,0.7959809,4.002888,3.712178,36.96315,37.82871,0.7059809,3.928728,3.86677,37.52733,38.6458,0.9309809,4.114128,3.83758,37.30288,38.32005,0.8859809,4.077048
262.7,0,3.763448,36.98218,37.85213,0.7959809,4.002888,3.598235,37.31166,38.33045,0.6159809,3.854568,3.76263,37.70159,38.88684,0.8859809,4.077048,3.733985,37.11989,38.04722,0.7959809,4.002888,3.712206,36.9627,37.828,0.7059809,3.928728,3.866812,37.52682,38.64488,0.9309809,4.114128,3.837608,37.30238,38.31922,0.8859809,4.077048
262.8,0,3.763476,36.98166,37.85142,0.7959809,4.002888,3.598271,37.31112,38.32962,0.6159809,3.854568,3.762717,37.70086,38.88588,0.8859809,4.077048,3.734036,37.11927,38.04646,0.7959809,4.002888,3.712234,36.96224,37.8273,0.7059809,3.928728,3.866854,37.5263,38.64397,0.9309809,4.114128,3.837636,37.30188,38.31839,0.8859809,4.077048
262.9,0,3.763504,36.98113,37.85071,0.7959809,4.002888,3.598307,37.31058,38.32879,0.6159809,3.854568,3.762803,37.70014,38.88491,0.8859809,4.077048,3.734087,37.11865,38.0457,0.7959809,4.002888,3.712261,36.96179,37.82659,0.7059809,3.928728,3.866896,37.52579,38.64306,0.9309809,4.114128,3.837664,37.30137,38.31756,0.8859809,4.077048
263,0,3.763531,36.9806,37.85,0.7959809,4.002888,3.598343,37.31004,38.32796,0.6159809,3.854568,3.762889,37.69941,38.88394,0.8859809,4.077048,3.734138,37.11804,38.04495,0.7959809,4.002888,3.712289,36.96133,37.82588,0.7059809,3.928728,3.866939,37.52527,38.64215,0.9309809,4.114128,3.837691,37.30087,38.31673,0.8859809,4.077048
263.1,0,3.763559,36.98007,37.84929,0.7959809,4.002888,3.598379,37.30949,38.32713,0.6159809,3.854568,3.762976,37.69869,38.88298,0.8859809,4.077048,3.734189,37.11743,38.04419,0.7959809,4.002888,3.712317,36.96087,37.82518,0.7059809,3.928728,3.866981,37.52474,38.64124,0.9309809,4.114128,3.837719,37.30036,38.31591,0.8859809,4.077048
263.2,0,3.763587,36.97955,37.84859,0.7959809,4.002888,3.598415,37.30895,38.3263,0.6159809,3.854568,3.763062,37.69796,38.88201,0.8859809,4.077048,3.73424,37.11682,38.04343,0.7959809,4.002888,3.712345,36.96041,37.82447,0.7059809,3.928728,3.867023,37.52422,38.64033,0.9309809,4.114128,3.837747,37.29985,38.31508,0.8859809,4.077048
263.3,0,3.763615,36.97903,37.84788,0.7959809,4.002888,3.59845,37.3084,38.32547,0.6159809,3.854568,3.763148,37.69724,38.88105,0.8859809,4.077048,3.734291,37.11621,38.04268,0.7959809,4.002888,3.712372,36.95996,37.82377,0.7059809,3.928728,3.867065,37.52369,38.63942,0.9309809,4.114128,3.837775,37.29934,38.31425,0.8859809,4.077048
263.4,0,3.763643,36.9785,37.84717,0.7959809,4.002888,3.598486,37.30785,38.32464,0.6159809,3.854568,3.763234,37.69652,38.88008,0.8859809,4.077048,3.734342,37.11561,38.04192,0.7959809,4.002888,3.7124,36.9595,37.82306,0.7059809,3.928728,3.867108,37.52316,38.63851,0.9309809,4.114128,3.837803,37.29883,38.31342,0.8859809,4.077048
263.5,0,3.763671,36.97798,37.84646,0.7959809,4.002888,3.598522,37.30731,38.32381,0.6159809,3.854568,3.763321,37.69581,38.87912,0.8859809,4.077048,3.734393,37.115,38.04117,0.7959809,4.002888,3.712428,36.95904,37.82236,0.7059809,3.928728,3.86715,37.52262,38.6376,0.9309809,4.114128,3.837831,37.29831,38.31259,0.8859809,4.077048
263.6,0,3.763699,36.97746,37.84575,0.7959809,4.002888,3.598558,37.30676,38.32298,0.6159809,3.854568,3.763407,37.69509,38.87815,0.8859809,4.077048,3.734444,37.1144,38.04041,0.7959809,4.002888,3.712456,36.95858,37.82166,0.7059809,3.928728,3.867192,37.52209,38.63669,0.9309809,4.114128,3.837859,37.2978,38.31177,0.8859809,4.077048
263.7,0,3.763727,36.97694,37.84504,0.7959809,4.002888,3.598594,37.30621,38.32215,0.6159809,3.854568,3.763493,37.69437,38.87719,0.8859809,4.077048,3.734495,37.1138,38.03966,0.7959809,4.002888,3.712483,36.95811,37.82095,0.7059809,3.928728,3.867234,37.52155,38.63578,0.9309809,4.114128,3.837887,37.29728,38.31094,0.8859809,4.077048
263.8,0,3.763754,36.97642,37.84434,0.7959809,4.002888,3.598629,37.30566,38.32132,0.6159809,3.854568,3.763579,37.69366,38.87622,0.8859809,4.077048,3.734546,37.11321,38.0389,0.7959809,4.002888,3.712511,36.95765,37.82025,0.7059809,3.928728,3.867276,37.52101,38.63487,0.9309809,4.114128,3.837914,37.29676,38.31011,0.8859809,4.077048
263.9,0,3.763782,36.9759,37.84363,0.7959809,4.002888,3.598665,37.30511,38.3205,0.6159809,3.854568,3.763665,37.69295,38.87526,0.8859809,4.077048,3.734597,37.11261,38.03815,0.7959809,4.002888,3.712539,36.95719,37.81955,0.7059809,3.928728,3.867319,37.52047,38.63396,0.9309809,4.114128,3.837942,37.29624,38.30929,0.8859809,4.077048
264,0,3.76381,36.97538,37.84292,0.7959809,4.002888,3.598701,37.30456,38.31967,0.6159809,3.854568,3.763751,37.69224,38.87429,0.8859809,4.077048,3.734648,37.11202,38.03739,0.7959809,4.002888,3.712566,36.95673,37.81884,0.7059809,3.928728,3.867361,37.51992,38.63305,0.9309809,4.114128,3.83797,37.29572,38.30846,0.8859809,4.077048
264.1,0,3.763838,36.97487,37.84221,0.7959809,4.002888,3.598737,37.30401,38.31884,0.6159809,3.854568,3.763837,37.69153,38.87333,0.8859809,4.077048,3.734699,37.11143,38.03664,0.7959809,4.002888,3.712594,36.95626,37.81814,0.7059809,3.928728,3.867403,37.51938,38.63215,0.9309809,4.114128,3.837998,37.2952,38.30763,0.8859809,4.077048
264.2,0,3.763866,36.97435,37.8415,0.7959809,4.002888,3.598773,37.30346,38.31801,0.6159809,3.854568,3.763923,37.69082,38.87236,0.8859809,4.077048,3.73475,37.11084,38.03588,0.7959809,4.002888,3.712622,36.9558,37.81744,0.7059809,3.928728,3.867445,37.51883,38.63124,0.9309809,4.114128,3.838026,37.29468,38.30681,0.8859809,4.077048
264.3,0,3.763894,36.97383,37.8408,0.7959809,4.002888,3.598808,37.30291,38.31718,0.6159809,3.854568,3.764009,37.69011,38.8714,0.8859809,4.077048,3.734801,37.11025,38.03513,0.7959809,4.002888,3.71265,36.95533,37.81673,0.7059809,3.928728,3.867487,37.51828,38.63033,0.9309809,4.114128,3.838054,37.29416,38.30598,0.8859809,4.077048
264.4,0,3.763922,36.97332,37.84009,0.7959809,4.002888,3.598844,37.30236,38.31636,0.6159809,3.854568,3.764095,37.6894,38.87044,0.8859809,4.077048,3.734852,37.10967,38.03437,0.7959809,4.002888,3.712677,36.95487,37.81603,0.7059809,3.928728,3.86753,37.51773,38.62942,0.9309809,4.114128,3.838082,37.29363,38.30516,0.8859809,4.077048
264.5,0,3.76395,36.97281,37.83938,0.7959809,4.002888,3.59888,37.3018,38.31553,0.6159809,3.854568,3.764181,37.6887,38.86947,0.8859809,4.077048,3.734903,37.10908,38.03362,0.7959809,4.002888,3.712705,36.9544,37.81533,0.7059809,3.928728,3.867572,37.51717,38.62852,0.9309809,4.114128,3.83811,37.2931,38.30433,0.8859809,4.077048
264.6,0,3.763977,36.97229,37.83868,0.7959809,4.002888,3.598916,37.30125,38.3147,0.6159809,3.854568,3.764267,37.68799,38.86851,0.8859809,4.077048,3.734953,37.1085,38.03287,0.7959809,4.002888,3.712733,36.95394,37.81463,0.7059809,3.928728,3.867614,37.51662,38.62761,0.9309809,4.114128,3.838137,37.29258,38.30351,0.8859809,4.077048
264.7,0,3.764005,36.97178,37.83797,0.7959809,4.002888,3.598951,37.3007,38.31388,0.6159809,3.854568,3.764353,37.68729,38.86755,0.8859809,4.077048,3.735004,37.10792,38.03211,0.7959809,4.002888,3.71276,36.95347,37.81392,0.7059809,3.928728,3.867656,37.51606,38.62671,0.9309809,4.114128,3.838165,37.29205,38.30268,0.8859809,4.077048
264.8,0,3.764033,36.97127,37.83726,0.7959809,4.002888,3.598987,37.30014,38.31305,0.6159809,3.854568,3.764439,37.68659,38.86659,0.8859809,4.077048,3.735055,37.10734,38.03136,0.7959809,4.002888,3.712788,36.953,37.81322,0.7059809,3.928728,3.867698,37.5155,38.6258,0.9309809,4.114128,3.838193,37.29152,38.30186,0.8859809,4.077048
264.9,0,3.764061,36.97076,37.83656,0.7959809,4.002888,3.599023,37.29959,38.31222,0.6159809,3.854568,3.764525,37.68589,38.86562,0.8859809,4.077048,3.735106,37.10676,38.0306,0.7959809,4.002888,3.712816,36.95254,37.81252,0.7059809,3.928728,3.86774,37.51494,38.62489,0.9309809,4.114128,3.838221,37.29099,38.30104,0.8859809,4.077048
265,0,3.764089,36.97025,37.83585,0.7959809,4.002888,3.599059,37.29904,38.3114,0.6159809,3.854568,3.764611,37.68519,38.86466,0.8859809,4.077048,3.735157,37.10619,38.02985,0.7959809,4.002888,3.712843,36.95207,37.81182,0.7059809,3.928728,3.867782,37.51438,38.62399,0.9309809,4.114128,3.838249,37.29046,38.30021,0.8859809,4.077048
265.1,-6.690174,3.478517,36.96974,37.84035,0.7959189,4.002837,3.263197,37.29848,38.31642,0.6159189,3.854517,3.378049,37.68449,38.87068,0.8859189,4.076997,3.432612,37.10561,38.03476,0.7959189,4.002837,3.427373,36.9516,37.81608,0.7059189,3.928677,3.498476,37.51381,38.62924,0.9309189,4.114077,3.5025,37.28993,38.30512,0.8859189,4.076997
265.2,-6.690174,3.477277,36.96932,37.84486,0.795857,4.002786,3.261843,37.29803,38.32145,0.615857,3.854466,3.376173,37.68391,38.8767,0.885857,4.076946,3.431126,37.10514,38.03969,0.795857,4.002786,3.426234,36.95122,37.82034,0.705857,3.928626,3.497129,37.51335,38.63449,0.930857,4.114026,3.501261,37.28949,38.31004,0.885857,4.076946
265.3,-6.690174,3.476038,36.96899,37.84938,0.795795,4.002735,3.26049,37.29768,38.32649,0.615795,3.854415,3.374297,37.68346,38.88275,0.885795,4.076895,3.429639,37.10477,38.04462,0.795795,4.002735,3.425096,36.95092,37.82461,0.705795,3.928575,3.495783,37.513,38.63976,0.930795,4.113975,3.500022,37.28916,38.31497,0.885795,4.076895
265.4,-6.690174,3.474799,36.96875,37.85391,0.7957331,4.002684,3.259138,37.29742,38.33154,0.6157331,3.854364,3.372422,37.68312,38.8888,0.8857331,4.076844,3.428153,37.10449,38.04956,0.7957331,4.002684,3.423958,36.95071,37.82889,0.7057331,3.928524,3.494436,37.51275,38.64503,0.9307331,4.113924,3.498782,37.28892,38.3199,0.8857331,4.076844
265.5,-6.690174,3.47356,36.96859,37.85844,0.7956711,4.002633,3.257785,37.29726,38.3366,0.6156711,3.854313,3.370547,37.6829,38.89487,0.8856711,4.076793,3.426667,37.1043,38.05452,0.7956711,4.002633,3.42282,36.95058,37.83317,0.7056711,3.928473,3.49309,37.51259,38.65031,0.9306711,4.113873,3.497543,37.28877,38.32484,0.8856711,4.076793
265.6,-6.690174,3.472321,36.96852,37.86298,0.7956092,4.002582,3.256433,37.29719,38.34167,0.6156092,3.854262,3.368673,37.68279,38.90095,0.8856092,4.076742,3.425182,37.10421,38.05948,0.7956092,4.002582,3.421683,36.95052,37.83747,0.7056092,3.928422,3.491744,37.51254,38.6556,0.9306092,4.113822,3.496304,37.28871,38.32979,0.8856092,4.076742
265.7,-6.690174,3.471082,36.96853,37.86754,0.7955472,4.002531,3.25508,37.29722,38.34674,0.6155472,3.854211,3.3668,37.68278,38.90704,0.8855472,4.076691,3.423697,37.1042,38.06446,0.7955472,4.002531,3.420545,36.95054,37.84176,0.7055472,3.928371,3.490399,37.51258,38.6609,0.9305472,4.113771,3.495066,37.28875,38.33475,0.8855472,4.076691
265.8,-6.690174,3.469843,36.96862,37.87209,0.7954853,4.00248,3.253728,37.29733,38.35183,0.6154853,3.85416,3.364926,37.68289,38.91315,0.8854853,4.07664,3.422212,37.10429,38.06944,0.7954853,4.00248,3.419408,36.95064,37.84607,0.7054853,3.92832,3.489053,37.5127,38.6662,0.9304853,4.11372,3.493827,37.28886,38.33971,0.8854853,4.07664
265.9,-6.690174,3.468605,36.96879,37.87666,0.7954234,4.002429,3.252376,37.29753,38.35692,0.6154234,3.854109,3.363054,37.6831,38.91927,0.8854234,4.076589,3.420727,37.10445,38.07443,0.7954234,4.002429,3.41827,36.95081,37.85039,0.7054234,3.928269,3.487708,37.51292,38.67152,0.9304234,4.113669,3.492589,37.28906,38.34469,0.8854234,4.076589
266,-6.690174,3.467367,36.96903,37.88123,0.7953614,4.002378,3.251025,37.29781,38.36202,0.6153614,3.854058,3.361182,37.68341,38.9254,0.8853614,4.076538,3.419242,37.10471,38.07944,0.7953614,4.002378,3.417133,36.95105,37.85471,0.7053614,3.928218,3.486363,37.51323,38.67684,0.9303614,4.113618,3.49135,37.28935,38.34967,0.8853614,4.076538
266.1,-6.690174,3.466128,36.96935,37.88582,0.7952995,4.002327,3.249673,37.29817,38.36714,0.6152995,3.854007,3.35931,37.68382,38.93155,0.8852995,4.076487,3.417758,37.10504,38.08445,0.7952995,4.002327,3.415996,36.95136,37.85904,0.7052995,3.928167,3.485018,37.51362,38.68218,0.9302995,4.113567,3.490112,37.28971,38.35465,0.8852995,4.076487
266.2,-6.690174,3.46489,36.96974,37.89041,0.7952375,4.002276,3.248322,37.29862,38.37226,0.6152375,3.853956,3.357439,37.68433,38.93771,0.8852375,4.076436,3.416274,37.10545,38.08948,0.7952375,4.002276,3.414859,36.95174,37.86337,0.7052375,3.928116,3.483674,37.5141,38.68752,0.9302375,4.113516,3.488874,37.29015,38.35965,0.8852375,4.076436
266.3,-6.690174,3.463652,36.9702,37.89501,0.7951756,4.002225,3.246971,37.29914,38.37738,0.6151756,3.853905,3.355568,37.68494,38.94388,0.8851756,4.076385,3.414791,37.10594,38.09451,0.7951756,4.002225,3.413723,36.95218,37.86772,0.7051756,3.928065,3.482329,37.51466,38.69287,0.9301756,4.113465,3.487636,37.29067,38.36466,0.8851756,4.076385
266.4,-6.690174,3.462414,36.97073,37.89962,0.7951136,4.002174,3.24562,37.29974,38.38252,0.6151136,3.853854,3.353698,37.68563,38.95007,0.8851136,4.076334,3.413307,37.10651,38.09956,0.7951136,4.002174,3.412586,36.95269,37.87207,0.7051136,3.928014,3.480985,37.51529,38.69823,0.9301136,4.113414,3.486398,37.29127,38.36967,0.8851136,4.076334
266.5,-6.690174,3.461177,36.97132,37.90423,0.7950517,4.002123,3.244269,37.30042,38.38767,0.6150517,3.853803,3.351828,37.68642,38.95627,0.8850517,4.076283,3.411824,37.10715,38.10462,0.7950517,4.002123,3.41145,36.95327,37.87643,0.7050517,3.927963,3.479642,37.51601,38.7036,0.9300517,4.113363,3.48516,37.29193,38.37469,0.8850517,4.076283
266.6,-6.690174,3.459939,36.97199,37.90886,0.7949897,4.002072,3.242918,37.30117,38.39283,0.6149897,3.853752,3.349959,37.6873,38.96248,0.8849897,4.076232,3.410342,37.10786,38.10969,0.7949897,4.002072,3.410313,36.9539,37.8808,0.7049897,3.927912,3.478298,37.5168,38.70898,0.9299897,4.113312,3.483923,37.29267,38.37972,0.8849897,4.076232
266.7,-6.690174,3.458702,36.97271,37.91349,0.7949278,4.00202,3.241568,37.30199,38.398,0.6149278,3.8537,3.34809,37.68826,38.96871,0.8849278,4.07618,3.408859,37.10865,38.11476,0.7949278,4.00202,3.409177,36.9546,37.88517,0.7049278,3.92786,3.476954,37.51766,38.71436,0.9299278,4.11326,3.482686,37.29347,38.38476,0.8849278,4.07618
266.8,-6.690174,3.457465,36.9735,37.91814,0.7948658,4.001969,3.240218,37.30288,38.40317,0.6148658,3.853649,3.346222,37.68931,38.97495,0.8848658,4.076129,3.407377,37.1095,38.11985,0.7948658,4.001969,3.408041,36.95535,37.88955,0.7048658,3.927809,3.475611,37.5186,38.71976,0.9298658,4.113209,3.481448,37.29435,38.3898,0.8848658,4.076129
266.9,-6.690174,3.456227,36.97435,37.92279,0.7948039,4.001918,3.238868,37.30383,38.40836,0.6148039,3.853598,3.344354,37.69044,38.98121,0.8848039,4.076078,3.405895,37.11042,38.12495,0.7948039,4.001918,3.406905,36.95616,37.89395,0.7048039,3.927758,3.474268,37.51961,38.72516,0.9298039,4.113158,3.480211,37.29529,38.39486,0.8848039,4.076078
267,-6.690174,3.454991,36.97526,37.92745,0.7947419,4.001867,3.237518,37.30486,38.41355,0.6147419,3.853547,3.342487,37.69165,38.98748,0.8847419,4.076027,3.404413,37.1114,38.13006,0.7947419,4.001867,3.40577,36.95703,37.89834,0.7047419,3.927707,3.472925,37.52069,38.73058,0.9297419,4.113107,3.478974,37.29629,38.39992,0.8847419,4.076027
267.1,-6.690174,3.453754,36.97623,37.93212,0.79468,4.001816,3.236168,37.30595,38.41876,0.61468,3.853496,3.340621,37.69294,38.99376,0.88468,4.075976,3.402932,37.11245,38.13519,0.79468,4.001816,3.404634,36.95795,37.90275,0.70468,3.927656,3.471583,37.52183,38.736,0.92968,4.113056,3.477737,37.29736,38.40499,0.88468,4.075976
267.2,-6.690174,3.452517,36.97726,37.93679,0.7946181,4.001765,3.234818,37.3071,38.42397,0.6146181,3.853445,3.338754,37.69431,39.00006,0.8846181,4.075925,3.40145,37.11357,38.14032,0.7946181,4.001765,3.403498,36.95893,37.90717,0.7046181,3.927605,3.470241,37.52304,38.74144,0.9296181,4.113005,3.476501,37.29849,38.41007,0.8846181,4.075925
267.3,-6.690174,3.45128,36.97834,37.94148,0.7945561,4.001714,3.233469,37.30831,38.4292,0.6145561,3.853394,3.336889,37.69575,39.00637,0.8845561,4.075874,3.399969,37.11474,38.14546,0.7945561,4.001714,3.402363,36.95996,37.91159,0.7045561,3.927554,3.468899,37.52432,38.74688,0.9295561,4.112954,3.475264,37.29968,38.41516,0.8845561,4.075874
267.4,-6.690174,3.450044,36.97948,37.94617,0.7944942,4.001663,3.23212,37.30959,38.43443,0.6144942,3.853343,3.335024,37.69727,39.0127,0.8844942,4.075823,3.398489,37.11598,38.15062,0.7944942,4.001663,3.401228,36.96104,37.91602,0.7044942,3.927503,3.467557,37.52566,38.75233,0.9294942,4.112903,3.474028,37.30093,38.42026,0.8844942,4.075823
267.5,-6.690174,3.448808,36.98067,37.95088,0.7944322,4.001612,3.230771,37.31092,38.43967,0.6144322,3.853292,3.333159,37.69886,39.01904,0.8844322,4.075772,3.397008,37.11727,38.15578,0.7944322,4.001612,3.400093,36.96217,37.92046,0.7044322,3.927452,3.466215,37.52706,38.75779,0.9294322,4.112852,3.472791,37.30224,38.42536,0.8844322,4.075772
267.6,-6.690174,3.447572,36.98191,37.95559,0.7943703,4.001561,3.229422,37.31231,38.44493,0.6143703,3.853241,3.331295,37.70052,39.02539,0.8843703,4.075721,3.395528,37.11863,38.16096,0.7943703,4.001561,3.398958,36.96335,37.9249,0.7043703,3.927401,3.464874,37.52852,38.76327,0.9293703,4.112801,3.471555,37.3036,38.43048,0.8843703,4.075721
267.7,-6.690174,3.446336,36.9832,37.96031,0.7943083,4.00151,3.228074,37.31376,38.45019,0.6143083,3.85319,3.329431,37.70225,39.03176,0.8843083,4.07567,3.394049,37.12003,38.16615,0.7943083,4.00151,3.397823,36.96458,37.92936,0.7043083,3.92735,3.463532,37.53003,38.76875,0.9293083,4.11275,3.470319,37.30502,38.4356,0.8843083,4.07567
267.8,-6.690174,3.4451,36.98454,37.96505,0.7942464,4.001459,3.226725,37.31527,38.45546,0.6142464,3.853139,3.327568,37.70405,39.03814,0.8842464,4.075619,3.392569,37.1215,38.17135,0.7942464,4.001459,3.396689,36.96586,37.93382,0.7042464,3.927299,3.462191,37.53161,38.77424,0.9292464,4.112699,3.469083,37.30649,38.44073,0.8842464,4.075619
267.9,-6.690174,3.443864,36.98594,37.96979,0.7941844,4.001408,3.225377,37.31683,38.46074,0.6141844,3.853088,3.325705,37.70591,39.04454,0.8841844,4.075568,3.39109,37.12301,38.17656,0.7941844,4.001408,3.395554,36.96718,37.93829,0.7041844,3.927248,3.460851,37.53324,38.77974,0.9291844,4.112648,3.467848,37.30801,38.44588,0.8841844,4.075568
268,-6.690174,3.442628,36.98737,37.97453,0.7941225,4.001357,3.224029,37.31844,38.46604,0.6141225,3.853037,3.323843,37.70784,39.05095,0.8841225,4.075517,3.389611,37.12458,38.18178,0.7941225,4.001357,3.39442,36.96854,37.94277,0.7041225,3.927197,3.45951,37.53493,38.78525,0.9291225,4.112597,3.466612,37.30959,38.45103,0.8841225,4.075517
268.1,-6.690174,3.441393,36.98886,37.97929,0.7940605,4.001306,3.222681,37.3201,38.47134,0.6140605,3.852986,3.321981,37.70983,39.05738,0.8840605,4.075466,3.388132,37.12621,38.18701,0.7940605,4.001306,3.393286,36.96995,37.94726,0.7040605,3.927146,3.45817,37.53667,38.79077,0.9290605,4.112546,3.465377,37.31122,38.45618,0.8840605,4.075466
