t,Q1,Q2,Q3,Q4,Q5,Q6,Q7
27,2.42839941880875,2.85224773041516,3.26557765182852,2.53882758683275,2.42907863220423,3.20983893241684,2.91443738468536
27.1,2.43976052904988,2.86476410295939,3.28349958666591,2.55273580612922,2.43949766918023,3.22236816838078,2.92580588848059
27.2,2.45112030404914,2.87727871315733,3.30141658149897,2.56664136950078,2.44991536070304,3.23489524350007,2.93717305249777
27.3,2.46247874394268,2.88979156123761,3.31932863766942,2.58054427742818,2.46033170692417,3.24742015815202,2.94853887688878
27.4,2.47383584886685,2.90230264742949,3.3372357565185,2.59444453039229,2.47074670799554,3.25994291271368,2.95990336180544
27.5,2.48519161895817,2.91481197196285,3.35513793938703,2.60834212887403,2.48116036406954,3.27246350756195,2.97126650739949
27.6,2.49654605435334,2.92731953506817,3.37303518761538,2.62223707335446,2.49157267529895,3.28498194307349,2.98262831382258
27.7,2.50789915518923,2.93982533697652,3.39092750254347,2.63612936431469,2.50198364183698,3.29749821962478,2.99398878122628
27.8,2.51925092160286,2.95232937791953,3.4088148855108,2.65001900223594,2.51239326383721,3.31001233759207,3.00534790976207
27.9,2.53060135373144,2.96483165812938,3.4266973378564,2.66390598759949,2.52280154145362,3.32252429735145,3.01670569958136
28,2.5419504517123,2.97733217783881,3.44457486091891,2.67779032088672,2.53320847484058,3.3350340992788,3.02806215083549
28.1,2.55329821568296,2.98983093728106,3.46244745603648,2.69167200257905,2.5436140641528,3.3475417437498,3.0394172636757
28.2,2.56464464578105,3.0023279366899,3.48031512454686,2.70555103315801,2.55401830954536,3.36004723113994,3.05077103825317
28.3,2.57598974214437,3.01482317629959,3.49817786778735,2.71942741310517,2.56442121117371,3.37255056182454,3.06212347471901
28.4,2.58733350491085,3.02731665634485,3.51603568709485,2.73330114290215,2.5748227691936,3.38505173617869,3.07347457322424
28.5,2.59867593421858,3.03980837706092,3.53388858380578,2.74717222303064,2.58522298376114,3.39755075457735,3.08482433391982
28.6,2.61001703020574,3.05229833868345,3.55173655925615,2.76104065397241,2.59562185503274,3.41004761739526,3.09617275695663
28.7,2.62135679301067,3.06478654144856,3.56957961478156,2.77490643620924,2.60601938316514,3.422542325007,3.10751984248548
28.8,2.63269522277185,3.07727298559279,3.58741775171716,2.78876957022298,2.61641556831538,3.43503487778693,3.11886559065713
28.9,2.64403231962785,3.08975767135312,3.60525097139767,2.80263005649552,2.6268104106408,3.44752527610928,3.13021000162224
29,2.65536808371737,3.10224059896692,3.62307927515741,2.8164878955088,2.63720391029902,3.46001352034808,3.14155307553141
29.1,2.66670251517925,3.11472176867198,3.64090266433025,2.83034308774479,2.64759606744794,3.47249961087719,3.1528948125352
29.2,2.67803561415241,3.12720118070645,3.65872114024963,2.84419563368549,2.65798688224576,3.48498354807029,3.16423521278407
29.3,2.68936738077591,3.13967883530889,3.6765347042486,2.85804553381296,2.66837635485092,3.49746533230089,3.17557427642844
29.4,2.70069781518889,3.15215473271821,3.69434335765975,2.87189278860926,2.67876448542215,3.50994496394234,3.18691200361865
29.5,2.71202691753062,3.16462887317366,3.71214710181529,2.8857373985565,2.68915127411838,3.52242244336781,3.19824839450498
29.6,2.72335468794047,3.17710125691488,3.72994593804697,2.8995793641368,2.69953672109886,3.53489777095031,3.20958344923765
29.7,2.73468112655788,3.18957188418181,3.74773986768614,2.91341868583231,2.70992082652302,3.54737094706267,3.22091716796681
29.8,2.74600623352244,3.20204075521475,3.76552889206373,2.9272553641252,2.72030359055055,3.55984197207757,3.23224955084257
29.9,2.75733000897378,3.21450787025429,3.78331301251026,2.94108939949766,2.73068501334138,3.57231084636753,3.24358059801495
